id,symbol,code
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:66:49","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(S)"
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:38:80","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(D(List(I,A(I),I,S,Z),V))"
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:32:59","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(D(Nil,A(S)))"
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:69:32","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(V)"
"core/src/main/scala/org/ensime/core/javac/JavaCompletionsAtPoint.scala:287:41","_root_.java.lang.String#split(Ljava/lang/String;)[Ljava/lang/String;.","_.toString.split('\\.')"
"core/src/main/scala/org/ensime/core/Project.scala:120:53","_root_.org.ensime.core.Broadcaster.Persist.","Broadcaster.Persist(GreetingInfo())"
"core/src/main/scala/org/ensime/core/Project.scala:148:67","_root_.org.ensime.api.TypecheckFilesReq.","TypecheckFilesReq(scalas)"
"core/src/main/scala/org/ensime/core/Project.scala:156:57","_root_.org.ensime.api.ConnectionInfo.","ConnectionInfo()"
"core/src/main/scala/org/ensime/core/Project.scala:118:40","_root_.org.ensime.core.DocResolver.","DocResolver()"
"core/src/main/scala/org/ensime/core/Project.scala:61:9","_root_.org.ensime.util.Debouncer.forActor(Lakka/actor/ActorRef;Ljava/lang/Object;Lscala/concurrent/duration/FiniteDuration;Lscala/concurrent/duration/FiniteDuration;Ljava/lang/String;ZLjava/time/Clock;Lakka/actor/ActorContext;)Lorg/ensime/util/Debouncer;.","Debouncer.forActor(\nself,\nRestartScalaCompilerReq(Some(p.id),ReloadStrategy.KeepLoaded),\ndelay=(5*Timing.dilation).seconds,\nmaxDelay=(20*Timing.dilation).seconds\n)"
"core/src/main/scala/org/ensime/core/Project.scala:99:52","_root_.org.ensime.core.Indexer.","Indexer(searchService)"
"core/src/main/scala/org/ensime/core/Project.scala:106:79","_root_.org.ensime.core.JavaAnalyzer.","JavaAnalyzer(broadcaster,indexer,searchService)"
"core/src/main/scala/org/ensime/core/Project.scala:103:72","_root_.org.ensime.core.Analyzer.","Analyzer(broadcaster,indexer,searchService,_)"
"core/src/main/scala/org/ensime/core/Project.scala:147:64","_root_.org.ensime.api.TypecheckFilesReq.","TypecheckFilesReq(javas)"
"core/src/main/scala/org/ensime/core/Project.scala:113:79","_root_.org.ensime.core.JavaAnalyzer.","JavaAnalyzer(broadcaster,indexer,searchService)"
"core/src/main/scala/org/ensime/core/Project.scala:93:79","_root_.org.ensime.core.ShutdownRequest.","ShutdownRequest('Indexonlyrun',isError=false)"
"core/src/main/scala/org/ensime/core/Project.scala:90:62","_root_.org.ensime.core.Broadcaster.Persist.","Broadcaster.Persist(IndexerReadyEvent)"
"core/src/main/scala/org/ensime/core/Project.scala:64:43","_root_.org.ensime.config.richconfig.package.RichEnsimeConfig#findProject(Lorg/apache/commons/vfs2/FileObject;Lorg/apache/commons/vfs2/impl/DefaultFileSystemManager;)Lscala/Option;.","config.findProject(f)"
"core/src/main/scala/org/ensime/core/Project.scala:103:73","_root_.org.ensime.core.AnalyzerManager.","AnalyzerManager(broadcaster,\nAnalyzer(broadcaster,indexer,searchService,_))"
"core/src/main/scala/org/ensime/core/Project.scala:117:66","_root_.org.ensime.core.debug.DebugActor.props(Lakka/actor/ActorRef;Lorg/ensime/indexer/SearchService;Lorg/ensime/api/EnsimeConfig;)Lakka/actor/Props;.","DebugActor.props(broadcaster,searchService)"
"core/src/main/scala/org/ensime/indexer/FileWatchers.scala:59:59","_root_.org.ensime.indexer.Java7WatcherBuilder#build(Ljava/io/File;Lscala/collection/Seq;Lorg/apache/commons/vfs2/impl/DefaultFileSystemManager;)Lorg/ensime/indexer/Watcher;.","classJava7WatcherBuilder.build(target,listeners)"
"core/src/main/scala/org/ensime/indexer/FileWatchers.scala:55:57","_root_.org.ensime.indexer.Java7WatcherBuilder#build(Ljava/io/File;Lscala/collection/Seq;Lorg/apache/commons/vfs2/impl/DefaultFileSystemManager;)Lorg/ensime/indexer/Watcher;.","jarJava7WatcherBuilder.build(target,listeners)"
"core/src/test/scala/org/ensime/util/DiffUtilSpec.scala:31:33","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(expectedDiff)"
"core/src/test/scala/org/ensime/util/HtmlUtilSpec.scala:13:76","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(Some(originalEscaped))"
"core/src/test/scala/org/ensime/util/HtmlUtilSpec.scala:8:76","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(Some(originalEscaped))"
"core/src/test/scala/org/ensime/util/HtmlUtilSpec.scala:26:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nSome('\'Emacs\'&Ensime')\n)"
"core/src/test/scala/org/ensime/util/HtmlUtilSpec.scala:49:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nSome('EmacsisEnsime'sfriend')\n)"
"core/src/test/scala/org/ensime/util/HtmlUtilSpec.scala:34:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nSome('<lessthanfunwithoutEnsime')\n)"
"core/src/test/scala/org/ensime/util/HtmlUtilSpec.scala:41:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nSome('Ensimeisgreaterthanall>')\n)"
"core/src/test/scala/org/ensime/util/HtmlUtilSpec.scala:59:59","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(None)"
"core/src/test/scala/org/ensime/util/HtmlUtilSpec.scala:54:59","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(None)"
"core/src/test/scala/org/ensime/util/HtmlUtilSpec.scala:18:77","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(Some('Emacs&Ensime'))"
"core/src/main/scala/org/ensime/indexer/IndexService.scala:159:5","_root_.scala.concurrent.Future#recover(Lscala/PartialFunction;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","lucene.commit().recover{\ncasee:FileNotFoundException=>\n//oneofthoseuselessexceptionsthatiseitherharmless\n//(testing,commitsarehappeningafterwe'reinterested)or\n//utterlyfatal(theuserdeletedthefilesondisk)\nlog.error('theLucenedatabasewasdeleted:'+e.getMessage)\n()\n}"
"core/src/main/scala/org/ensime/indexer/IndexService.scala:176:69","_root_.scala.concurrent.Future#map(Lscala/Function1;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","lucene.search(q,max).map(_.map(_.toEntity[ClassIndex]).distinct)"
"core/src/main/scala/org/ensime/indexer/IndexService.scala:185:73","_root_.scala.concurrent.Future#map(Lscala/Function1;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","lucene.search(query,max).map(_.map(_.toEntity[ClassIndex]).distinct)"
"core/src/main/scala/org/ensime/indexer/IndexService.scala:35:38","_root_.scala.collection.immutable.StringLike#split(C)[Ljava/lang/String;.","name.split('$')"
"core/src/main/scala/org/ensime/indexer/IndexService.scala:30:69","_root_.scala.collection.immutable.StringLike#split(C)[Ljava/lang/String;.","term.replaceAll('\\(.*','').split('.')"
"core/src/main/scala/org/ensime/indexer/IndexService.scala:30:58","_root_.java.lang.String#replaceAll(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;.","term.replaceAll('\\(.*','')"
"core/src/main/scala/org/ensime/core/FqnToSymbol.scala:98:43","_root_.java.lang.String#split(Ljava/lang/String;)[Ljava/lang/String;.","symbolicName.split('\\$')"
"core/src/main/scala/org/ensime/core/Refactoring.scala:171:56","_root_.org.ensime.core.RefactoringEnvironment#performRefactoring(ILorg/ensime/api/RefactorType;Ljava/lang/Object;Ljava/nio/charset/Charset;)Lscala/util/Either;.","performRefactoring(procId,tpe,name)"
"core/src/main/scala/org/ensime/core/Refactoring.scala:154:56","_root_.org.ensime.core.RefactoringEnvironment#performRefactoring(ILorg/ensime/api/RefactorType;Ljava/lang/Object;Ljava/nio/charset/Charset;)Lscala/util/Either;.","performRefactoring(procId,tpe,name)"
"core/src/main/scala/org/ensime/core/Refactoring.scala:249:54","_root_.org.ensime.core.RefactoringEnvironment#performRefactoring(ILorg/ensime/api/RefactorType;Ljava/lang/Object;Ljava/nio/charset/Charset;)Lscala/util/Either;.","performRefactoring(procId,tpe,())"
"core/src/main/scala/org/ensime/core/Refactoring.scala:137:56","_root_.org.ensime.core.RefactoringEnvironment#performRefactoring(ILorg/ensime/api/RefactorType;Ljava/lang/Object;Ljava/nio/charset/Charset;)Lscala/util/Either;.","performRefactoring(procId,tpe,name)"
"core/src/main/scala/org/ensime/core/Refactoring.scala:213:40","_root_.org.ensime.core.RefactoringEnvironment#performRefactoring(ILorg/ensime/api/RefactorType;Ljava/lang/Object;Ljava/nio/charset/Charset;)Lscala/util/Either;.","performRefactoring(procId,\ntpe,\nnewrefactoring.RefactoringParameters(\norganizeLocalImports=\nserverConfig.imports.locals,\nconfig=importsConfig\n))"
"core/src/main/scala/org/ensime/core/Refactoring.scala:188:80","_root_.org.ensime.core.RefactoringEnvironment#performRefactoring(ILorg/ensime/api/RefactorType;Ljava/lang/Object;Ljava/nio/charset/Charset;)Lscala/util/Either;.","performRefactoring(procId,tpe,newrefactoring.RefactoringParameters())"
"core/src/main/scala/org/ensime/indexer/lucene/SimpleLucene.scala:152:5","_root_.scala.concurrent.Future.","Future{\nblocking{\nif(delete.nonEmpty){\nwriter.deleteDocuments(delete.toArray:_*)\nif(commit)writer.commit()\n}\n\nif(create.nonEmpty){\ncreateforeach{doc=>\nwriteraddDocumentdoc\n}\nif(commit)writer.commit()\n}\n}\n}"
"core/src/main/scala/org/ensime/indexer/lucene/SimpleLucene.scala:123:5","_root_.scala.concurrent.Future.","Future{\nblocking{\nsearcher.search(query,collector)\n\nvalresults=mutable.ListBuffer.empty[Document]\nfor(hit<-collector.topDocs().scoreDocs.take(limit)){\nvalresult=searcher.doc(hit.doc)\nresults+=result\nif(log.isTraceEnabled){\nvalexplanation=searcher.explain(query,hit.doc)\nlog.trace(''+result+'scored'+explanation)\n}\n}\n\nresults.toList\n}\n}"
"core/src/main/scala/org/ensime/indexer/lucene/SimpleLucene.scala:160:64","_root_.scala.concurrent.Future.","Future(blocking(writer.commit()))"
"core/src/main/scala/org/ensime/indexer/lucene/SimpleLucene.scala:112:61","_root_.scala.collection.IndexedSeqOptimized#take(I)Ljava/lang/Object;.","collector.topDocs().scoreDocs.take(limit)"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:52:62","<unknownfun:P>","P(GenericName~':'~(':'.?~FieldTypeSignature).rep(1))"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:12:71","<unknownfun:P>","P(ClassNameSig~'<'~GenericArgs~'>'~InnerClassSig.rep~';')"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:25:43","<unknownfun:P>","P('.'~Name~'<'~GenericArgs~'>')"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:16:45","<unknownfun:P>","P(ClassNameSig~InnerClassSig.rep~';')"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:65:61","<unknownfun:P>","P((LowerBoundary|UpperBoundary).?~FieldTypeSignature)"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:80:78","<unknownfun:P>","P('['~(PrimitiveClassSig|GenericClassSig|GenericArraySig|TypeVar))"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:37:37","<unknownfun:rep>","GenericNameCharPredicate.rep(1)"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:61:10","<unknownfun:P>","P('*')"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:47:29","<unknownfun:P>","P(GenericClassSig.rep(1))"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:73:10","<unknownfun:P>","P('+')"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:84:52","<unknownfun:P>","P('T'~GenericNameCharPredicate.rep(1).!~';')"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:33:21","<unknownfun:P>","P(PrimitiveClass)"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:29:17","<unknownfun:P>","P('.'~Name)"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:43:66","<unknownfun:P>","P('<'~GenericSigParam.rep(1)~'>'~GenericClassSig.rep(1))"
"core/src/main/scala/org/ensime/indexer/SignatureParser.scala:69:10","<unknownfun:P>","P('-')"
"core/src/main/scala/org/ensime/core/ScalapSymbolToFqn.scala:103:63","_root_.java.lang.String#split(Ljava/lang/String;)[Ljava/lang/String;.","sym.enclosingPackage.split('\\.')"
"core/src/main/scala/org/ensime/core/Indexer.scala:72:45","_root_.org.ensime.api.ImportSuggestions.","ImportSuggestions(suggestions)"
"core/src/main/scala/org/ensime/core/Indexer.scala:76:47","_root_.org.ensime.api.SymbolSearchResults.","SymbolSearchResults(suggestions)"
"core/src/main/scala/org/ensime/core/Indexer.scala:151:67","_root_.org.ensime.api.HierarchyInfo.","HierarchyInfo(anc.getOrElse(Nil),inh.getOrElse(Nil))"
"core/src/main/scala/org/ensime/core/Indexer.scala:112:7","_root_.scala.concurrent.Future#map(Lscala/Function1;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","usages.map{usages=>\nvalpositions:List[LineSourcePosition]=usages\n.take(1000)\n.flatMap{u=>\nvalfile=u.file\nfile.map{f=>\nLineSourcePosition(\nEnsimeFile(Paths.get(newURI(f)).toString),\nu.line.getOrElse(0)\n)\n}\n}(collection.breakOut)\nvalfiles=positions.foldLeft[Set[EnsimeFile]](Set.empty){\n(files,pos)=>\nif(pos.line>0)files+pos.fileelsefiles\n}\nvalcontents:Map[EnsimeFile,Array[String]]=\nfiles.map(f=>f->f.readAllLines.toArray)(collection.breakOut)\nvalpositionHints:List[PositionHint]=positions.map(\npos=>\nPositionHint(pos,contents.get(pos.file)match{\ncaseSome(content)ifpos.line>0=>\nSome(content(pos.line-1).trim)\ncase_=>\nNone\n})\n)\nSourcePositions(positionHints)\n}"
"core/src/main/scala/org/ensime/core/Indexer.scala:63:32","_root_.java.lang.String#split(Ljava/lang/String;)[Ljava/lang/String;.","hit.fqn.split('\\.')"
"core/src/main/scala/org/ensime/core/Indexer.scala:153:3","_root_.akka.event.LoggingReceive.","LoggingReceive{\ncaseImportSuggestionsReq(file,point,names,maxResults)=>\nvalsuggestions=names.map(oldSearchTypes(_,maxResults))\nsender!ImportSuggestions(suggestions)\n\ncasePublicSymbolSearchReq(keywords,maxResults)=>\nvalsuggestions=oldSearchSymbols(keywords,maxResults)\nsender!SymbolSearchResults(suggestions)\n\ncaseTypeCompletionsReq(query:String,maxResults:Int)=>\nsender!SymbolSearchResults(oldSearchTypes(query,maxResults))\n\ncaseFindUsages(fqn:String)=>\nimportcontext.dispatcher\nvalusages=index.findUsageLocations(fqn)\nvalresponse=usages.map{usages=>\nvalpositions:List[LineSourcePosition]=usages\n.take(1000)\n.flatMap{u=>\nvalfile=u.file\nfile.map{f=>\nLineSourcePosition(\nEnsimeFile(Paths.get(newURI(f)).toString),\nu.line.getOrElse(0)\n)\n}\n}(collection.breakOut)\nvalfiles=positions.foldLeft[Set[EnsimeFile]](Set.empty){\n(files,pos)=>\nif(pos.line>0)files+pos.fileelsefiles\n}\nvalcontents:Map[EnsimeFile,Array[String]]=\nfiles.map(f=>f->f.readAllLines.toArray)(collection.breakOut)\nvalpositionHints:List[PositionHint]=positions.map(\npos=>\nPositionHint(pos,contents.get(pos.file)match{\ncaseSome(content)ifpos.line>0=>\nSome(content(pos.line-1).trim)\ncase_=>\nNone\n})\n)\nSourcePositions(positionHints)\n}\npipe(response)tosender\n\ncaseFindHierarchy(fqn:String)=>\nimportcontext.dispatcher\n\ndeftoClassInfos(h:Hierarchy):List[ClassInfo]={\ndeftoClassInfo(c:ClassDef)=\nClassInfo(c.scalaName,\nc.fqn,\nc.declAs,\nLineSourcePositionHelper.fromFqnSymbol(c))\nhmatch{\ncaseTypeHierarchy(aClass,typeRefs)=>\ntypeRefs.foldLeft(toClassInfo(aClass)::Nil)(\n(listOfInfos,hierarchy)=>\ntoClassInfos(hierarchy):::listOfInfos\n)\ncaseclassDef:ClassDef=>toClassInfo(classDef)::Nil\n}\n}\n\nvalancestors=index\n.getTypeHierarchy(fqn,Hierarchy.Supertypes,None)\n.map(_.map{\ncaseTypeHierarchy(_,typeRefs)=>\ntypeRefs.toList.flatMap(toClassInfos)\ncase_=>Nil\n})\nvalinheritors=index\n.getTypeHierarchy(fqn,Hierarchy.Subtypes,None)\n.map(_.map{\ncaseTypeHierarchy(_,typeRefs)=>\ntypeRefs.toList.flatMap(toClassInfos)\ncase_=>Nil\n})\nvalsymbolTreeInfo=for{\nanc<-ancestors\ninh<-inheritors\n}yieldHierarchyInfo(anc.getOrElse(Nil),inh.getOrElse(Nil))\npipe(symbolTreeInfo)tosender\n}"
"core/src/main/scala/org/ensime/core/Indexer.scala:113:20","_root_.akka.pattern.PipeToSupport#pipe(Lscala/concurrent/Future;Lscala/concurrent/ExecutionContext;)Lakka/pattern/PipeToSupport/PipeableFuture;.","pipe(response)"
"core/src/main/scala/org/ensime/core/Indexer.scala:60:32","_root_.java.lang.String#split(Ljava/lang/String;)[Ljava/lang/String;.","hit.fqn.split('\\.')"
"core/src/main/scala/org/ensime/core/Indexer.scala:140:10","_root_.scala.concurrent.Future#map(Lscala/Function1;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","index\n.getTypeHierarchy(fqn,Hierarchy.Supertypes,None)\n.map(_.map{\ncaseTypeHierarchy(_,typeRefs)=>\ntypeRefs.toList.flatMap(toClassInfos)\ncase_=>Nil\n})"
"core/src/main/scala/org/ensime/core/Indexer.scala:147:10","_root_.scala.concurrent.Future#map(Lscala/Function1;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","index\n.getTypeHierarchy(fqn,Hierarchy.Subtypes,None)\n.map(_.map{\ncaseTypeHierarchy(_,typeRefs)=>\ntypeRefs.toList.flatMap(toClassInfos)\ncase_=>Nil\n})"
"core/src/main/scala/org/ensime/core/Indexer.scala:123:61","_root_.org.ensime.model.LineSourcePositionHelper.fromFqnSymbol(Lorg/ensime/indexer/graph/FqnSymbol;Lorg/apache/commons/vfs2/impl/DefaultFileSystemManager;)Lscala/Option;.","LineSourcePositionHelper.fromFqnSymbol(c)"
"core/src/main/scala/org/ensime/core/Indexer.scala:152:26","_root_.akka.pattern.PipeToSupport#pipe(Lscala/concurrent/Future;Lscala/concurrent/ExecutionContext;)Lakka/pattern/PipeToSupport/PipeableFuture;.","pipe(symbolTreeInfo)"
"core/src/main/scala/org/ensime/core/Indexer.scala:79:69","_root_.org.ensime.api.SymbolSearchResults.","SymbolSearchResults(oldSearchTypes(query,maxResults))"
"core/src/main/scala/org/ensime/core/Indexer.scala:29:24","_root_.java.lang.String#split(Ljava/lang/String;)[Ljava/lang/String;.","hit.fqn.split('\\.')"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:119:8","_root_.org.ensime.core.debug.DebugActor#withThread(JLscala/Function2;)Lorg/ensime/api/RpcResponse;.","withThread(threadId.id,{\ncase(s,t)=>\ns.resume()\nTrueResponse\n})"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:594:77","_root_.org.ensime.api.DebugThreadStartEvent.","DebugThreadStartEvent(DebugThreadId(t.thread.uniqueId))"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:285:7","_root_.org.ensime.core.debug.DebugActor#withVM(Lscala/Function1;)Lorg/ensime/api/RpcResponse;.","withVM(\ns=>\nlookupValue(s,s.cache,location)\n.map(_.cache())\n.map(_.toPrettyString)\n.map(StringResponse(_))\n.getOrElse(FalseResponse)\n)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:173:47","_root_.org.ensime.core.debug.SourceMap.fromJdi(Ljava/lang/String;Lorg/ensime/indexer/SearchService;)Lscala/Option;.","fromJdi(b2.fileName)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:560:9","_root_.org.ensime.api.DebugExceptionEvent.","DebugExceptionEvent(\nex.uniqueId,\nDebugThreadId(t.uniqueId),\nt.name,\nresolved,\nce.map(_.lineNumber)\n)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:341:8","_root_.org.ensime.core.debug.DebugActor#withVM(Lscala/Function1;)Lorg/ensime/api/RpcResponse;.","withVM(s=>{\nlocationmatch{\ncaseDebugStackSlot(threadId,frame,offset)=>\ns.tryThread(threadId.id)match{\ncaseSuccess(t)=>\nvalresponse=suspendAndExecute(\nt,{\n//Findthevariableandsetitsvalue\nvalvariable=t.findVariableByIndex(frame,offset)\nvalresult=variablematch{\ncaseSome(v)=>\n//NOTE:CastingonlyconvertstoAnyValorString,sowecan\n//assumethatasuccessfulcastyieldedoneortheother,\n//butthismightnotbethecaseinthefuture\nvalactualNewValue=\nv.typeInfo.castLocal(newValue)match{\ncasest:String=>s.createRemotely(st)\ncaseav=>s.createRemotely(av.asInstanceOf[AnyVal])\n}\n\nv.trySetValueFromInfo(actualNewValue)\ncaseNone=>\nFailure(\nnewThrowable(\ns'Unabletofindvariableatframe$frameandoffset$offset'\n)\n)\n}\n\nresult.map(_=>TrueResponse).getOrElse(FalseResponse)\n}\n)\n\nresponse.failed.foreach(\nlog.error(\n_,\ns'Failedtosetvariableat$locationto$newValue!'\n)\n)\n\nresponse.getOrElse(FalseResponse)\n\ncaseFailure(_)=>\nlog.error(s'Unknownthread$threadIdfordebug-set-value')\nFalseResponse\n}\ncaseunknown=>\nlog.error(\ns'Unsupportedlocationtypefordebug-set-value.:$unknown'\n)\nFalseResponse\n}\n})"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:537:13","_root_.org.ensime.api.DebugStepEvent.","DebugStepEvent(\nDebugThreadId(t.uniqueId),\nt.name,\nresolved,\nl.lineNumber\n)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:352:49","_root_.org.ensime.api.SendBackgroundMessageEvent.","SendBackgroundMessageEvent(msg)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:143:7","_root_.org.ensime.core.debug.DebugActor#withVM(Lscala/Function1;)Lorg/ensime/api/RpcResponse;.","withVM{s=>\nvalfileName=toJdi(file).getOrThrow(s'couldnotresolve$file')\nvaloptions=Seq(SuspendPolicyProperty.AllThreads,NoResume)\n\ns.tryGetOrCreateBreakpointRequest(fileName,line,options:_*)match{\ncaseSuccess(bp)=>\nvalisPending=s.isBreakpointRequestPending(fileName,line)\n\nif(!isPending){\nbgMessage(s'Resolvedbreakpointat:$fileName:$line')\n}else{\nbgMessage(\ns'Locationnotloaded($fileName,$line).Requestispending...'\n)\n}\n\nTrueResponse\ncaseFailure(ex)=>\nFalseResponse\n}\n}"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:99:8","_root_.org.ensime.core.debug.DebugActor#withVM(Lscala/Function1;)Lorg/ensime/api/RpcResponse;.","withVM(s=>{\n//ForceJVMexitifmodeindicatestodoso\nif(vmm.activeMode.exists(_.shouldExit))\ns.underlyingVirtualMachine.exit(0)\n\nvmm.stop()\nTrueResponse\n})"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:579:66","_root_.org.ensime.core.debug.SourceMap.fromJdi(Ljava/lang/String;Lorg/ensime/indexer/SearchService;)Lscala/Option;.","fromJdi(l.sourcePath)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:506:29","_root_.org.ensime.core.debug.SourceMap.fromJdi(Ljava/lang/String;Lorg/ensime/indexer/SearchService;)Lscala/Option;.","fromJdi(l.sourcePath)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:529:29","_root_.org.ensime.core.debug.SourceMap.fromJdi(Ljava/lang/String;Lorg/ensime/indexer/SearchService;)Lscala/Option;.","fromJdi(l.sourcePath)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:111:8","_root_.org.ensime.core.debug.DebugActor#withVM(Lscala/Function1;)Lorg/ensime/api/RpcResponse;.","withVM(s=>{\ns.resume()\nTrueResponse\n})"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:552:80","_root_.org.ensime.core.debug.SourceMap.fromJdi(Ljava/lang/String;Lorg/ensime/indexer/SearchService;)Lscala/Option;.","fromJdi(loc.sourcePath)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:246:7","_root_.org.ensime.core.debug.DebugActor#withThread(JLscala/Function2;)Lorg/ensime/api/RpcResponse;.","withThread(\nthreadId.id,{\ncase(s,t)=>\nif(name=='this'){\nt.tryTopFrame\n.flatMap(_.tryThisObject)\n.map(_.cache())\n.map{\ncaseobjRef=>DebugObjectReference(objRef.uniqueId)\n}\n.getOrElse(FalseResponse)\n}else{\nvalresult=t.findVariableByName(name).map(_.cache())\nresult.flatMap{\ncasev:IndexedVariableInfo=>\nSome(\nDebugStackSlot(DebugThreadId(t.uniqueId),\nv.frameIndex,\nv.offsetIndex)\n)\ncasef:FieldVariableInfo=>\nf.parentmatch{\ncaseLeft(o)=>\no.cache()\nSome(DebugObjectField(DebugObjectId(o.uniqueId),f.name))\ncaseRight(r)=>\nlog.error(\ns'Field$nameisunabletobelocatedbecauseitisstatic!'\n)\nNone\n}\ncasex=>\nlog.error(s'Unknownvalue:$x')\nNone\n}.getOrElse(FalseResponse)\n}\n}\n)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:78:35","_root_.org.ensime.api.DebugVmSuccess.","DebugVmSuccess()"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:264:7","_root_.org.ensime.core.debug.DebugActor#withThread(JLscala/Function2;)Lorg/ensime/api/RpcResponse;.","withThread(\nthreadId.id,{\ncase(s,t)=>\nvalframes=t.frames(index,count)\n\n//Cacheeachstackframe's'this'reference\nframes.foreach(_.thisObjectOption.foreach(_.cache()))\n\nvalensimeFrames=frames.map(convertStackFrame)\n\nDebugBacktrace(ensimeFrames.toList,\nDebugThreadId(t.uniqueId),\nt.name)\n}\n)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:147:32","_root_.org.ensime.core.debug.SourceMap.toJdi(Lorg/ensime/api/EnsimeFile;Lorg/ensime/indexer/SearchService;)Lscala/Option;.","toJdi(file)"
"core/src/main/scala/org/ensime/core/debug/DebugActor.scala:181:68","_root_.org.ensime.api.BreakpointList.","BreakpointList(activeBreakpoints,pendingBreakpoints)"
